Timestamp (seconds),Temperature [Celsius],Temperature [Raw Reading]
44.738,18.81069918756902,48.81069918756902
44.939,18.812922997261154,48.812922997261154
45.14,18.81069918756902,48.81069918756902
45.343,18.807840006011453,48.80784000601145
45.544,18.810381500599732,48.81038150059973
45.747,18.808475379464156,48.808475379464156
45.948,18.807840006011453,48.80784000601145
46.151,18.806251572946543,48.80625157294654
46.352,18.80402776801617,48.80402776801617
46.554,18.803710081727125,48.803710081727125
46.755,18.80323355235427,48.80323355235427
46.957,18.801486278610724,48.801486278610724
47.159,18.802121650767745,48.802121650767745
47.361,18.804663140691446,48.804663140691446
47.564,18.801009749578,48.801009749578
47.764,18.801962807716336,48.801962807716336
47.966,18.80386892486758,48.80386892486758
48.168,18.798944791278437,48.79894479127844
48.37,18.795767935028408,48.79576793502841
48.572,18.797356362748516,48.797356362748516
48.773,18.796720991563305,48.796720991563305
48.975,18.795767935028408,48.79576793502841
49.177,18.797515205565077,48.79751520556508
49.379,18.795767935028408,48.79576793502841
49.581,18.79449719343537,48.79449719343537
49.783,18.796085620507675,48.796085620507675
49.988,18.796244463259413,48.79624446325941
50.188,18.79417950811814,48.79417950811814
50.39,18.79417950811814,48.79417950811814
50.592,18.794020665471642,48.79402066547164
50.794,18.793226452360656,48.793226452360656
50.994,18.791320341720322,48.79132034172032
51.197,18.792432239452133,48.79243223945213
51.398,18.793226452360656,48.793226452360656
51.601,18.79259108201766,48.79259108201766
51.802,18.791638026746064,48.791638026746064
52.003,18.789731917077496,48.789731917077496
52.206,18.791002656726945,48.791002656726945
52.407,18.79354413758079,48.79354413758079
52.609,18.790843814242436,48.790843814242436
52.811,18.790843814242436,48.790843814242436
53.012,18.78909654744713,48.78909654744713
53.214,18.790049601941305,48.790049601941305
53.416,18.791796869271096,48.791796869271096
53.617,18.78957307465778,48.78957307465778
53.819,18.78814349324451,48.78814349324451
54.02,18.788778862680537,48.78877886268054
54.221,18.788461177946296,48.788461177946296
54.424,18.787825808575064,48.787825808575064
54.626,18.788620020309367,48.78862002030937
54.828,18.786237385713818,48.78623738571382
55.029,18.7852843323858,48.7852843323858
55.231,18.788461177946296,48.788461177946296
55.432,18.785760859013386,48.785760859013386
55.635,18.785919701238747,48.78591970123875
55.837,18.78734928163165,48.78734928163165
56.038,18.788937705059766,48.788937705059766
56.241,18.78512549019282,48.78512549019282
56.442,18.78687275476112,48.78687275476112
56.644,18.78655507022132,48.78655507022132
56.846,18.786237385713818,48.78623738571382
57.048,18.78512549019282,48.78512549019282
57.25,18.785602016796076,48.785602016796076
57.452,18.783060542420777,48.78306054242078
57.654,18.784172437204887,48.78417243720489
57.856,18.788620020309367,48.78862002030937
58.057,18.783060542420777,48.78306054242078
58.259,18.78655507022132,48.78655507022132
58.461,18.787031597043246,48.787031597043246
58.663,18.784807805831093,48.78480780583109
58.864,18.785443174586874,48.785443174586874
59.066,18.78607854347225,48.78607854347225
59.268,18.7852843323858,48.7852843323858
59.471,18.784331279349267,48.78433127934927
59.672,18.784490121501754,48.784490121501754
59.873,18.78512549019282,48.78512549019282
60.076,18.784807805831093,48.78480780583109
60.279,18.784013595068593,48.78401359506859
60.48,18.783378226604306,48.783378226604306
60.681,18.785919701238747,48.78591970123875
60.883,18.785602016796076,48.785602016796076
61.085,18.784490121501754,48.784490121501754
61.286,18.7852843323858,48.7852843323858
61.488,18.784013595068593,48.78401359506859
61.69,18.781313279990286,48.781313279990286
61.892,18.785602016796076,48.785602016796076
62.094,18.782425174150845,48.782425174150845
62.296,18.78655507022132,48.78655507022132
62.498,18.784013595068593,48.78401359506859
62.699,18.783219384508477,48.78321938450848
62.902,18.784648963662413,48.78464896366241
63.105,18.784490121501754,48.784490121501754
63.306,18.783219384508477,48.78321938450848
63.508,18.7852843323858,48.7852843323858
63.71,18.784013595068593,48.78401359506859
63.912,18.78353706870825,48.78353706870825
64.115,18.784807805831093,48.78480780583109
64.317,18.7852843323858,48.7852843323858
64.519,18.784331279349267,48.78433127934927
64.72,18.787031597043246,48.787031597043246
64.932,18.786396227963515,48.786396227963515
65.134,18.781789806010522,48.78178980601052
65.336,18.78226633210363,48.78226633210363
65.537,18.782107490064483,48.78210749006448
65.739,18.78814349324451,48.78814349324451
65.942,18.784490121501754,48.784490121501754
66.145,18.78512549019282,48.78512549019282
66.346,18.785602016796076,48.785602016796076
66.548,18.788302335591354,48.788302335591354
66.75,18.78512549019282,48.78512549019282
66.957,18.785760859013386,48.785760859013386
67.159,18.783378226604306,48.783378226604306
67.36,18.786237385713818,48.78623738571382
67.562,18.784966648007874,48.784966648007874
67.765,18.784966648007874,48.784966648007874
67.98,18.78226633210363,48.78226633210363
68.182,18.784013595068593,48.78401359506859
68.383,18.788461177946296,48.788461177946296
68.586,18.786396227963515,48.786396227963515
68.788,18.78512549019282,48.78512549019282
68.99,18.786713912487173,48.78671391248717
69.192,18.784172437204887,48.78417243720489
69.393,18.784807805831093,48.78480780583109
69.595,18.786713912487173,48.78671391248717
69.798,18.787825808575064,48.787825808575064
70.004,18.787031597043246,48.787031597043246
70.205,18.785919701238747,48.78591970123875
70.408,18.787984650905706,48.787984650905706
70.609,18.786713912487173,48.78671391248717
70.811,18.785443174586874,48.785443174586874
71.023,18.785602016796076,48.785602016796076
71.225,18.7852843323858,48.7852843323858
71.427,18.786396227963515,48.786396227963515
71.628,18.78814349324451,48.78814349324451
71.831,18.785443174586874,48.785443174586874
72.032,18.786713912487173,48.78671391248717
72.234,18.7871904393334,48.7871904393334
72.435,18.785760859013386,48.785760859013386
72.637,18.786396227963515,48.786396227963515
72.839,18.78655507022132,48.78655507022132
73.041,18.78512549019282,48.78512549019282
73.243,18.78814349324451,48.78814349324451
73.445,18.788302335591354,48.788302335591354
73.646,18.78655507022132,48.78655507022132
73.847,18.78655507022132,48.78655507022132
74.049,18.784966648007874,48.784966648007874
74.251,18.787825808575064,48.787825808575064
74.452,18.785919701238747,48.78591970123875
74.654,18.79211455434541,48.79211455434541
74.856,18.787666966252523,48.78766696625252
75.058,18.78655507022132,48.78655507022132
75.259,18.78814349324451,48.78814349324451
75.461,18.789414232246116,48.789414232246116
75.662,18.787825808575064,48.787825808575064
75.865,18.788302335591354,48.788302335591354
76.066,18.787508123938032,48.78750812393803
76.268,18.788778862680537,48.78877886268054
76.471,18.788937705059766,48.788937705059766
76.672,18.788778862680537,48.78877886268054
76.874,18.788937705059766,48.788937705059766
77.076,18.78957307465778,48.78957307465778
77.278,18.789890759505354,48.789890759505354
77.481,18.789890759505354,48.789890759505354
77.683,18.787825808575064,48.787825808575064
