Timestamp (seconds),Torque [Pound-inches/Raw],,
3.562,6.15074484,4.114250857,4.114250857
3.562,7.898702755,4.10019622,4.10019622
3.562,5.912325945,3.988579199,3.988579199
3.562,6.682005955,3.958785038,3.958785038
3.562,3.45433002,3.898823953,3.898823953
3.562,5.09031008,3.907215583,3.907215583
3.562,4.410242175,3.848077558,3.848077558
3.572,4.887378175,3.870064581,3.870064581
3.572,2.385396275,3.861860824,3.861860824
3.572,4.241753525,3.869661998,3.869661998
3.572,3.939070375,3.862323049,3.862323049
3.572,5.25462379,3.88351087,3.88351087
3.572,1.6376347,3.845876768,3.845876768
3.572,3.84796722,3.918559491,3.918559491
3.572,1.03346124,3.953464972,3.953464972
3.572,1.517605175,4.032702351,4.032702351
3.572,6.72330804,4.042224196,4.042224196
3.572,4.551891925,3.991012593,3.991012593
3.572,5.26297367,4.034861391,4.034861391
3.572,3.13643816,4.045841483,4.045841483
3.572,3.35949924,4.02648169,4.02648169
3.572,3.91923941,4.045799734,4.045799734
3.572,2.119392955,4.066409027,4.066409027
3.572,3.745532085,4.116696179,4.116696179
3.572,1.529831785,4.153865074,4.153865074
3.582,5.219882325,4.17801412,4.17801412
3.582,5.43832115,4.224686967,4.224686967
3.582,4.015412135,4.185445513,4.185445513
3.582,1.315120585,4.195888827,4.195888827
3.582,4.63017205,4.306658932,4.306658932
3.582,3.35293862,4.285414451,4.285414451
3.582,5.733996365,4.372336702,4.372336702
3.582,2.89637911,4.290594359,4.290594359
3.582,2.085098805,4.294211646,4.294211646
3.582,4.67788565,4.332048531,4.332048531
3.582,4.531315435,4.332385508,4.332385508
3.582,5.5710246,4.247616334,4.247616334
3.582,5.93126228,4.23534201,4.23534201
3.582,4.679525805,4.238986136,4.238986136
3.582,5.609642795,4.233904638,4.233904638
3.582,4.521772715,4.216656171,4.216656171
3.582,2.996726775,4.173335205,4.173335205
3.582,2.647224655,4.204229761,4.204229761
3.592,2.453984575,4.22930624,4.22930624
3.592,6.286281285,4.270438345,4.270438345
3.592,6.620872905,4.250416526,4.250416526
3.592,2.7052265,4.192766568,4.192766568
3.592,1.81268397,4.191591621,4.191591621
3.592,3.180424135,4.23642153,4.23642153
3.592,4.10770813,4.27954866,4.27954866
3.592,5.448012975,4.250121298,4.250121298
3.592,2.31785171,4.25388769,4.25388769
3.592,4.42261789,4.276497972,4.276497972
3.592,3.68395172,4.292270299,4.292270299
3.592,3.87391149,4.29809434,4.29809434
3.592,2.133408825,4.343207549,4.343207549
3.602,5.50959334,4.42345586,4.42345586
3.602,4.47719032,4.428128811,4.428128811
3.602,2.775454955,4.384867486,4.384867486
3.602,3.87480612,4.336906372,4.336906372
3.612,4.9984614,4.357527593,4.357527593
3.612,3.37291869,4.337228439,4.337228439
3.612,5.271770865,4.357127992,4.357127992
3.612,5.593241245,4.282608295,4.282608295
3.612,4.995330195,4.276316064,4.276316064
3.612,1.99369744,4.201867938,4.201867938
3.612,4.162727875,4.277180873,4.277180873
3.612,6.744331845,4.265410524,4.265410524
3.612,5.81197828,4.206531942,4.206531942
3.612,2.1684485,4.2114703,4.2114703
3.612,4.32540143,4.217070683,4.217070683
3.612,4.949704065,4.208240685,4.208240685
3.612,4.63375057,4.192358021,4.192358021
3.612,5.603976805,4.168704003,4.168704003
3.612,2.737284075,4.155248768,4.155248768
3.612,7.55352468,4.166992278,4.166992278
3.612,3.476248455,4.054420985,4.054420985
3.612,4.537577845,4.030119852,4.030119852
3.612,6.85362581,3.992163683,3.992163683
3.612,3.56794803,3.91070464,3.91070464
3.612,7.69905116,3.880603322,3.880603322
3.612,1.64687921,3.80927149,3.80927149
3.612,3.077243475,3.903401477,3.903401477
3.612,3.976943045,3.894839868,3.894839868
3.612,4.694734515,3.904430301,3.904430301
3.612,0.292856705,3.845480149,3.845480149
3.612,4.95730842,3.914641012,3.914641012
3.612,6.11346859,3.901910427,3.901910427
3.612,4.425450885,3.841054712,3.841054712
3.622,4.747219475,3.869605338,3.869605338
3.622,2.35572438,3.809489184,3.809489184
3.622,4.541454575,3.835179975,3.835179975
3.622,3.9010486,3.787180094,3.787180094
3.622,4.51058984,3.797757602,3.797757602
3.622,5.285190315,3.769788486,3.769788486
3.622,3.738375045,3.788191026,3.788191026
3.622,2.64647913,3.792419643,3.792419643
3.622,4.054179435,3.781424641,3.781424641
3.622,5.336780645,3.766281537,3.766281537
3.622,2.63633999,3.684142574,3.684142574
3.622,5.63633259,3.677790701,3.677790701
3.622,3.44836582,3.716450646,3.716450646
3.622,5.211234235,3.729497333,3.729497333
3.622,3.975153785,3.769684113,3.769684113
3.622,6.12957193,3.782182094,3.782182094
3.622,6.145824375,3.738667291,3.738667291
3.622,5.743240875,3.634495994,3.634495994
3.622,2.314124085,3.609288303,3.609288303
3.622,0.37739924,3.622976142,3.622976142
3.622,4.905867195,3.663049602,3.663049602
3.622,3.983503665,3.655704689,3.655704689
3.635,4.367896355,3.662808052,3.662808052
3.635,1.54578602,3.637484058,3.637484058
3.635,5.278629695,3.647289203,3.647289203
3.635,1.27292387,3.634862793,3.634862793
3.635,5.759344215,3.664982003,3.664982003
3.635,3.57421044,3.575023974,3.575023974
3.635,3.800402725,3.544463413,3.544463413
3.635,6.05889616,3.553463391,3.553463391
3.635,2.44846769,3.465730009,3.465730009
3.635,3.883901525,3.525989304,3.525989304
3.635,4.155570835,3.516968451,3.516968451
3.635,3.45104971,3.543255663,3.543255663
3.635,4.931215045,3.557378888,3.557378888
3.635,3.324459565,3.508827318,3.508827318
3.645,1.924960035,3.524871016,3.524871016
3.645,2.26119181,3.618523867,3.618523867
3.645,2.639769405,3.664138068,3.664138068
3.645,2.78067363,3.723964958,3.723964958
3.645,2.06288216,3.728784032,3.728784032
3.645,4.13245956,3.740989767,3.740989767
3.645,6.353378535,3.778802795,3.778802795
3.645,2.64916302,3.6591848,3.6591848
3.645,4.456464725,3.671942224,3.671942224
3.645,1.747226875,3.645786225,3.645786225
3.645,3.750899865,3.702246324,3.702246324
3.645,4.320779175,3.720240316,3.720240316
3.645,3.070682855,3.767312764,3.767312764
3.645,5.852982155,3.815941869,3.815941869
3.645,1.74141178,3.820844441,3.820844441
3.645,3.640263955,3.806947855,3.806947855
3.645,2.141460495,3.845968634,3.845968634
3.645,4.429924035,3.87246161,3.87246161
3.645,3.112134045,3.827721164,3.827721164
3.645,6.20531727,3.8512887,3.8512887
3.655,3.949805935,3.792917075,3.792917075
3.655,2.096728995,3.840007416,3.840007416
3.655,3.297024245,3.856778746,3.856778746
3.655,1.229832525,3.926738812,3.926738812
3.655,2.31874634,4.008364853,4.008364853
3.655,7.56932981,4.067753375,4.067753375
3.655,4.100700195,4.018852899,4.018852899
3.655,7.220573215,3.978457372,3.978457372
3.655,4.60005284,3.934289489,3.934289489
3.655,3.95383177,3.95620196,3.95620196
3.655,0.937259545,3.938992261,3.938992261
3.655,4.48285631,4.083335427,4.083335427
3.655,2.998516035,4.043912065,4.043912065
3.655,2.38107223,4.135537087,4.135537087
3.655,4.53862158,4.206716832,4.206716832
3.655,4.338671775,4.159152337,4.159152337
3.655,3.101696695,4.171024077,4.171024077
3.655,2.03604326,4.220198906,4.220198906
3.665,4.65730916,4.298672868,4.298672868
3.665,2.77888437,4.269481091,4.269481091
3.665,1.261442785,4.300116204,4.300116204
3.665,2.0461824,4.416605976,4.416605976
3.665,4.250401615,4.461862326,4.461862326
3.665,1.67222706,4.444405113,4.444405113
3.665,5.461432425,4.458626748,4.458626748
3.665,3.4328589,4.50767931,4.50767931
3.665,5.46993141,4.575760653,4.575760653
3.665,4.15721099,4.484905013,4.484905013
3.665,2.50363654,4.469174435,4.469174435
3.665,4.126644465,4.525753819,4.525753819
3.665,6.60760256,4.533638491,4.533638491
3.665,4.54190189,4.544737867,4.544737867
3.665,5.631113915,4.646457298,4.646457298
3.665,3.02162731,4.576926655,4.576926655
3.665,2.673168925,4.633031884,4.633031884
3.665,6.02311096,4.590432585,4.590432585
3.683,0.372478775,4.593769555,4.593769555
3.683,3.28703421,4.641238623,4.641238623
3.683,3.14866477,4.688612264,4.688612264
3.683,4.57023184,4.670504953,4.670504953
3.683,4.650599435,4.610024982,4.610024982
3.683,6.6744016,4.582583698,4.582583698
3.683,5.50213809,4.49167438,4.49167438
3.683,6.098110775,4.502770774,4.502770774
3.683,1.04658248,4.425504563,4.425504563
3.683,5.59130288,4.493919901,4.493919901
3.683,3.466109315,4.479537233,4.479537233
3.683,2.19290172,4.482596867,4.482596867
3.683,4.29051086,4.539733903,4.539733903
3.683,3.286736,4.518331372,4.518331372
3.683,6.30432299,4.564500244,4.564500244
3.693,2.935295515,4.513807526,4.513807526
3.693,6.795027545,4.542769681,4.542769681
3.693,5.311134585,4.517827397,4.517827397
3.693,5.288172415,4.47515951,4.47515951
3.693,5.12430602,4.472263891,4.472263891
3.693,2.080923865,4.417581123,4.417581123
3.693,5.01217906,4.453372287,4.453372287
3.693,5.69567638,4.440054229,4.440054229
3.693,3.093346815,4.342393436,4.342393436
3.693,8.15441783,4.419388276,4.419388276
3.693,2.51168821,4.338746328,4.338746328
3.693,7.57976716,4.398513576,4.398513576
3.693,5.940059475,4.293218607,4.293218607
3.693,2.16039683,4.273325018,4.273325018
3.693,4.93225878,4.297414422,4.297414422
3.693,5.560438145,4.266737559,4.266737559
3.693,5.959741335,4.273011897,4.273011897
3.693,3.197720315,4.228125328,4.228125328
3.693,4.310640035,4.248722693,4.248722693
3.693,7.0859314,4.222032898,4.222032898
3.693,4.30899988,4.144220962,4.144220962
3.693,3.377540945,4.112888038,4.112888038
3.693,2.383308805,4.155037039,4.155037039
3.693,7.91406057,4.157971426,4.157971426
3.693,6.83692605,4.113639527,4.113639527
3.693,0.927149375,4.045787806,4.045787806
3.693,3.370682115,4.091148529,4.091148529
3.693,5.332605705,4.111310507,4.111310507
3.693,4.520878085,4.080538217,4.080538217
3.693,7.16257137,4.116004332,4.116004332
3.703,9.62787344,4.026905148,4.026905148
3.703,2.154581735,3.947703555,3.947703555
3.703,5.82688878,4.008592072,4.008592072
3.703,0.543204,3.956414269,3.956414269
3.703,6.189959455,3.996183554,3.996183554
3.703,2.745932165,3.968351615,3.968351615
3.703,5.65571624,3.967972888,3.967972888
3.703,2.24329921,3.961838709,3.961838709
3.703,1.546233335,3.996657708,3.996657708
3.712,3.278535225,4.018871371,4.018871371
3.712,2.128935675,4.044782838,4.044782838
3.712,6.056957795,4.08049945,4.08049945
3.712,2.234800225,4.072233068,4.072233068
3.712,4.46734939,4.098913917,4.098913917
3.712,4.872169465,4.097234995,4.097234995
3.712,3.619091045,4.089377161,4.089377161
3.712,5.04975352,4.114119645,4.114119645
3.712,3.220384275,4.08015949,4.08015949
3.712,5.59517961,4.13483033,4.13483033
3.712,3.769687095,4.150718958,4.150718958
3.712,4.383403275,4.184947502,4.184947502
3.732,5.547913325,4.127819412,4.127819412
3.732,3.177740245,4.0821903,4.0821903
3.732,5.14339146,4.055145635,4.055145635
3.732,2.390167635,4.069698283,4.069698283
3.732,3.870482075,4.143469473,4.143469473
3.732,4.34627613,4.140869082,4.140869082
3.732,0.812636735,4.128365137,4.128365137
3.732,6.94308881,4.164657294,4.164657294
3.732,4.12232042,4.147039047,4.147039047
3.732,5.50005062,4.104046111,4.104046111
3.732,2.315018715,4.061962716,4.061962716
3.732,4.94538002,4.094539176,4.094539176
3.732,3.36486702,4.07395374,4.07395374
3.732,3.398415645,4.076831467,4.076831467
3.732,5.874155065,4.069573035,4.069573035
3.732,3.715412875,4.039620823,4.039620823
3.732,4.22758855,4.04903233,4.04903233
3.732,2.976150285,4.104251876,4.104251876
3.732,3.195334635,4.134174268,4.134174268
3.732,2.742353645,4.105065989,4.105065989
3.732,5.484991015,4.129933721,4.129933721
3.732,2.530028125,4.037092002,4.037092002
3.732,5.69746564,4.103539154,4.103539154
3.732,3.444339985,4.083245964,4.083245964
3.732,3.19518553,4.073548175,4.073548175
3.732,4.37878102,4.093781723,4.093781723
3.732,3.79399121,4.043360376,4.043360376
3.732,6.29418385,4.069656534,4.069656534
3.732,2.70761218,4.097503384,4.097503384
3.742,5.667793745,4.093698224,4.093698224
3.742,5.199007625,4.049530341,4.049530341
3.743,3.217998595,4.053234109,4.053234109
3.743,2.53166828,4.052730134,4.052730134
3.743,4.79836249,4.125063952,4.125063952
3.743,2.72699583,4.101129617,4.101129617
3.743,5.349007255,4.04700152,4.04700152
3.743,3.98424919,4.04984048,4.04984048
3.743,2.65691648,3.980309836,3.980309836
3.743,4.57410857,4.025348492,4.025348492
3.743,3.91476626,4.025807736,4.025807736
3.743,5.643638735,3.98633666,3.98633666
3.743,3.56884266,3.958009692,3.958009692
3.743,4.383403275,3.969311851,3.969311851
3.743,4.47927779,3.944640938,3.944640938
3.743,4.85621523,3.935393446,3.935393446
3.743,3.35174578,3.961397358,3.961397358
3.743,5.95392624,3.960398354,3.960398354
3.743,6.38961105,3.892919395,3.892919395
3.743,5.481114285,3.830915572,3.830915572
3.743,1.52699879,3.844469217,3.844469217
3.743,3.26645772,3.926939192,3.926939192
3.743,1.825507,3.936204577,3.936204577
3.743,5.87102386,4.003895265,4.003895265
3.743,6.078727125,3.981496712,3.981496712
3.743,3.740462515,3.991361499,3.991361499
3.743,3.721078865,3.956921226,3.956921226
3.743,2.627244585,3.974041462,3.974041462
3.743,6.06217647,4.011782919,4.011782919
3.743,1.972673635,4.00182867,4.00182867
3.743,3.39588086,4.058062129,4.058062129
3.743,3.943841735,4.089869208,4.089869208
3.743,3.916108205,4.100449699,4.100449699
3.743,3.508753345,4.071708219,4.071708219
3.743,3.035494075,4.091020298,4.091020298
3.743,4.376544445,4.120292592,4.120292592
3.743,4.185988255,4.102572954,4.102572954
3.743,6.988565835,4.077001446,4.077001446
3.753,4.472269855,4.029240133,4.029240133
3.753,1.73992073,4.054438878,4.054438878
3.753,3.98574024,4.132474471,4.132474471
3.753,0.84290505,4.151282575,4.151282575
3.753,5.852385735,4.241312174,4.241312174
3.753,4.682806115,4.164806399,4.164806399
3.753,2.959450525,4.118920826,4.118920826
3.753,4.206862955,4.13609474,4.13609474
3.753,1.85771368,4.144584779,4.144584779
3.753,5.1087991,4.118357209,4.118357209
3.753,7.68652634,4.130512249,4.130512249
3.753,2.5173542,4.138250798,4.138250798
3.763,3.45939959,4.163831252,4.163831252
3.763,5.384196035,4.17493361,4.17493361
3.763,3.19279985,4.115020239,4.115020239
3.763,6.14835916,4.097843343,4.097843343
3.763,3.60164576,4.044496556,4.044496556
3.763,0.020590975,4.016354479,4.016354479
3.763,5.490955215,4.112217065,4.112217065
3.763,0.50771701,4.061306654,4.061306654
3.763,4.908849295,4.069170452,4.069170452
3.763,4.59707074,4.056168496,4.056168496
3.763,1.94121248,4.091029245,4.091029245
3.763,4.22729034,4.135823369,4.135823369
3.763,4.13395061,4.146863103,4.146863103
3.763,3.14985761,4.13304107,4.13304107
3.763,4.016903185,4.109387052,4.109387052
3.763,6.15641083,4.089272788,4.089272788
3.782,3.301795605,4.063611817,4.063611817
3.782,2.5799783,4.051063141,4.051063141
3.782,3.28941989,4.055041262,4.055041262
3.782,6.15879651,4.060716198,4.060716198
3.782,5.650497565,3.997922119,3.997922119
3.782,3.729726955,4.004062262,4.004062262
3.782,5.210041395,4.024984676,4.024984676
3.782,4.751096205,3.944068375,3.944068375
3.782,6.571966465,3.932292062,3.932292062
3.782,2.01844887,3.87385483,3.87385483
3.782,4.57709067,3.902981001,3.902981001
3.782,4.514317465,3.864276325,3.864276325
3.782,5.56446398,3.870851855,3.870851855
3.782,4.78434662,3.832537835,3.832537835
3.782,4.98623479,3.807100522,3.807100522
3.782,4.472866275,3.747613591,3.747613591
3.782,2.479034215,3.694487479,3.694487479
3.792,4.474357325,3.735709048,3.735709048
3.792,4.499108755,3.71473892,3.71473892
3.792,3.490562535,3.701698197,3.701698197
3.792,2.90741288,3.740715994,3.740715994
3.792,4.600500155,3.748326313,3.748326313
3.792,5.732207105,3.696709144,3.696709144
3.792,5.64170037,3.638549248,3.638549248
3.792,4.926145475,3.60516762,3.60516762
3.792,5.344385,3.547159811,3.547159811
3.792,2.02709696,3.4676779,3.4676779
3.792,2.38852748,3.516283148,3.516283148
3.792,3.81814622,3.579590148,3.579590148
3.792,4.63136489,3.557179667,3.557179667
3.792,0.546335205,3.530027646,3.530027646
3.792,5.71655108,3.569018604,3.569018604
3.792,8.073453815,3.60486941,3.60486941
3.792,3.79637689,3.581898294,3.581898294
3.792,4.014517505,3.563966927,3.563966927
3.792,2.38852748,3.559112068,3.559112068
3.792,2.33395505,3.58828297,3.58828297
3.792,3.481019815,3.633509499,3.633509499
3.792,2.194541875,3.621288853,3.621288853
3.792,4.813720305,3.646738094,3.646738094
3.792,2.945434655,3.630932964,3.630932964
3.792,0.900906895,3.633387232,3.633387232
3.792,4.258751495,3.70529461,3.70529461
3.792,6.34010819,3.721508287,3.721508287
3.792,4.180918685,3.643213252,3.643213252
3.792,4.77927705,3.603047347,3.603047347
3.792,3.442848935,3.564915234,3.564915234
3.792,1.96715675,3.526836799,3.526836799
3.792,3.01118996,3.526848728,3.526848728
3.802,4.873362305,3.535150894,3.535150894
3.802,2.674361765,3.47514806,3.47514806
3.802,2.77888437,3.521400431,3.521400431
3.802,3.573166705,3.518540597,3.518540597
3.802,3.019092525,3.549214478,3.549214478
3.802,5.95750476,3.54970056,3.54970056
3.802,4.775847635,3.541523642,3.541523642
3.802,1.164226325,3.527546539,3.527546539
3.802,4.16228056,3.559848646,3.559848646
3.802,3.650104885,3.531930226,3.531930226
3.802,3.474757405,3.481237508,3.481237508
3.802,2.641856875,3.507157922,3.507157922
3.802,4.84309399,3.534879523,3.534879523
3.802,3.64876294,3.460770777,3.460770777
3.802,3.51248097,3.433788736,3.433788736
3.802,2.01188825,3.444765846,3.444765846
3.802,1.8165607,3.457785695,3.457785695
3.802,4.54011263,3.478311489,3.478311489
3.802,3.425850965,3.430916974,3.430916974
3.802,3.84707259,3.413599919,3.413599919
3.802,5.441452355,3.386647699,3.386647699
3.802,3.28792884,3.363461872,3.363461872
3.812,2.01964171,3.378515512,3.378515512
3.812,2.82421229,3.387035372,3.387035372
3.812,3.972619,3.413626758,3.413626758
3.812,2.025755015,3.363849545,3.363849545
3.812,1.370289435,3.376359454,3.376359454
3.812,4.457359355,3.420425946,3.420425946
3.812,5.553877525,3.445153519,3.445153519
3.812,2.697622145,3.362567242,3.362567242
3.812,3.273763865,3.346240244,3.346240244
3.812,2.49588308,3.3659728,3.3659728
3.812,7.50909139,3.390977708,3.390977708
3.812,6.924898,3.35012592,3.35012592
3.812,2.899808525,3.26536271,3.26536271
3.812,3.771774565,3.289824876,3.289824876
3.812,3.84707259,3.276196679,3.276196679
3.812,4.59528148,3.258563522,3.258563522
3.822,2.869987525,3.202163065,3.202163065
3.822,3.467003945,3.22135586,3.22135586
3.822,4.023463805,3.178067697,3.178067697
3.822,3.06814807,3.206081544,3.206081544
3.822,4.49627576,3.193741614,3.193741614
3.822,5.06943538,3.188361906,3.188361906
3.822,2.425356415,3.176770483,3.176770483
3.822,2.17262344,3.193294299,3.193294299
3.822,2.872671415,3.214649117,3.214649117
3.822,1.53892719,3.192071638,3.192071638
3.822,1.96775317,3.214544744,3.214544744
3.822,3.42629828,3.221460234,3.221460234
3.822,1.8732206,3.177134299,3.177134299
3.832,4.986980315,3.231396591,3.231396591
3.832,2.635892675,3.16630033,3.16630033
3.832,5.106860735,3.177715809,3.177715809
3.832,3.04339664,3.14715823,3.14715823
3.832,5.54865885,3.097521176,3.097521176
3.832,4.0769925,3.054489473,3.054489473
3.832,2.779331685,3.063626627,3.063626627
3.832,2.76635955,3.144796407,3.144796407
3.832,1.11546899,3.148127413,3.148127413
3.832,4.770778065,3.160261578,3.160261578
3.832,4.027936955,3.117447568,3.117447568
3.832,1.137656665,3.135930624,3.135930624
3.832,2.2996609,3.166026556,3.166026556
3.832,4.061336475,3.26299252,3.26299252
3.832,2.66288068,3.221684471,3.221684471
3.832,2.842850415,3.228137735,3.228137735
3.842,2.170386865,3.247771881,3.247771881
3.842,2.55999823,3.294018288,3.294018288
3.842,2.4994616,3.309617653,3.309617653
3.842,4.28216098,3.298861219,3.298861219
3.842,4.04061088,3.30599142,3.30599142
3.842,2.445634695,3.327736893,3.327736893
3.842,4.153781575,3.330247821,3.330247821
3.842,1.48375834,3.328530132,3.328530132
3.842,2.65125049,3.393095579,3.393095579
3.842,3.57361402,3.391565761,3.391565761
3.842,5.693738015,3.398663159,3.398663159
3.842,1.424563655,3.310404928,3.310404928
3.842,1.88127227,3.362293468,3.362293468
3.842,4.26039165,3.356508194,3.356508194
3.842,3.746128505,3.364118513,3.364118513
3.842,5.466501995,3.338955553,3.338955553
3.842,2.68673748,3.305037148,3.305037148
3.852,4.12291684,3.361744761,3.361744761
3.852,3.090364715,3.359051925,3.359051925
3.852,2.965414725,3.382479303,3.382479303
3.852,1.775258615,3.385843111,3.385843111
3.852,3.829627305,3.410257564,3.410257564
3.852,1.302595765,3.448902598,3.448902598
3.852,5.424156175,3.522232437,3.522232437
3.852,2.45115158,3.498998896,3.498998896
3.852,4.22729034,3.514663867,3.514663867
3.852,4.489864245,3.591423121,3.591423121
3.852,3.25154722,3.566024576,3.566024576
3.852,3.240364345,3.579867484,3.579867484
3.852,1.74379746,3.605072193,3.605072193
3.852,2.66258247,3.69765447,3.69765447
3.852,2.313527665,3.667651561,3.667651561
3.852,1.21000156,3.670684357,3.670684357
3.852,4.58633518,3.742493325,3.742493325
3.852,1.73216727,3.675575001,3.675575001
3.852,3.206666615,3.773703984,3.773703984
3.862,3.5789818,3.779170173,3.779170173
3.862,0.561543915,3.807729745,3.807729745
3.862,3.3970737,3.858869778,3.858869778
3.862,4.53385022,3.844487109,3.844487109
3.862,6.83782068,3.8366919,3.8366919
3.862,2.932909835,3.820203869,3.820203869
3.862,1.722177235,3.795714864,3.795714864
3.862,2.63007758,3.830277403,3.830277403
3.862,4.952089745,3.828783371,3.828783371
3.862,2.642453295,3.836855915,3.836855915
3.862,7.14795908,3.843255502,3.843255502
3.862,1.995934015,3.758990302,3.758990302
3.862,2.9855439,3.788384862,3.788384862
3.862,3.824557735,3.76977954,3.76977954
3.862,4.482707205,3.782352074,3.782352074
3.862,3.339966485,3.806557779,3.806557779
3.862,1.961639865,3.83402292,3.83402292
3.872,4.638671035,3.868862795,3.868862795
3.872,5.12788454,3.837750545,3.837750545
3.872,2.571181105,3.837237624,3.837237624
3.872,4.067897095,3.870180883,3.870180883
3.872,4.712030695,3.88671961,3.88671961
3.872,2.574759625,3.83221875,3.83221875
3.872,3.92848392,3.901472058,3.901472058
3.872,1.280826435,3.844009973,3.844009973
3.872,4.018990655,3.906750375,3.906750375
3.872,1.59200857,3.856961234,3.856961234
3.872,4.64090761,3.91042134,3.91042134
3.872,2.487980515,3.889740477,3.889740477
3.872,3.770581725,3.958552434,3.958552434
3.872,5.52211816,3.924801027,3.924801027
3.872,3.988275025,3.913293103,3.913293103
3.872,4.261733595,3.926995852,3.926995852
3.882,3.133605165,3.924416336,3.924416336
3.882,2.99598125,3.974915217,3.974915217
3.882,5.761879,4.018090061,4.018090061
3.882,4.969087715,4.000471814,4.000471814
3.882,4.26247912,3.972684606,3.972684606
3.882,3.234400145,3.988582181,3.988582181
3.882,8.06525304,3.997152737,3.997152737
3.882,3.21993696,3.909523728,3.909523728
3.882,3.94369263,3.883731545,3.883731545
3.882,4.500599805,3.87266199,3.87266199
3.882,6.37291129,3.882875683,3.882875683
3.882,1.162437065,3.869486054,3.869486054
3.882,2.46516745,3.918979967,3.918979967
3.882,4.80044996,3.880248453,3.880248453
3.882,1.24041898,3.908799078,3.908799078
3.882,6.6386164,3.931117114,3.931117114
3.893,3.47997608,3.901659931,3.901659931
3.893,5.006960385,3.92214994,3.92214994
3.893,3.11854556,3.904454158,3.904454158
3.893,2.677940285,3.900183791,3.900183791
3.893,4.14408975,3.944142927,3.944142927
3.893,6.013419135,3.906905444,3.906905444
3.893,1.708459575,3.903028714,3.903028714
3.893,3.450304185,3.932554487,3.932554487
3.893,2.555375975,3.950142912,3.950142912
3.893,5.35571698,3.978299901,3.978299901
3.893,2.962432625,3.910904441,3.910904441
3.893,2.934699095,3.932399417,3.932399417
3.893,3.465662,3.930437196,3.930437196
3.893,2.055277805,3.960723403,3.960723403
3.893,4.453184415,3.995849559,3.995849559
3.893,5.69299249,3.993845588,3.993845588
3.893,4.713223535,3.957094187,3.957094187
3.903,3.70363358,3.950590227,3.950590227
3.903,3.08305857,3.978332704,3.978332704
3.903,5.10223848,3.991671637,3.991671637
3.903,4.21834404,4.024140742,4.024140742
3.903,4.894833425,4.137218992,4.137218992
3.903,1.986987715,4.09751233,4.09751233
3.903,6.03742504,4.12141088,4.12141088
3.903,1.055379675,4.070381184,4.070381184
3.903,4.41784653,4.166920708,4.166920708
3.903,1.529533575,4.217735692,4.217735692
3.903,4.265013905,4.258172968,4.258172968
3.903,3.606864435,4.283201733,4.283201733
3.903,5.92857839,4.325705604,4.325705604
3.903,2.083011335,4.280875695,4.280875695
3.903,4.946721965,4.27405265,4.27405265
3.903,4.6734125,4.28835182,4.28835182
3.903,4.13275777,4.252778349,4.252778349
3.913,5.658549235,4.213987192,4.213987192
3.913,5.15472344,4.193348078,4.193348078
3.913,4.88096666,4.137728931,4.137728931
3.913,3.579727325,4.077881166,4.077881166
3.913,5.057357875,4.096054083,4.096054083
3.913,3.662927915,4.0892042,4.0892042
3.913,3.683802615,4.140487373,4.140487373
3.913,1.930327815,4.08741494,4.08741494
3.913,3.39021487,4.141003277,4.141003277
3.913,5.01128443,4.20748025,4.20748025
3.913,5.70342984,4.193219848,4.193219848
3.913,3.63713275,4.139070876,4.139070876
3.913,0.52859171,4.154837238,4.154837238
3.913,6.22798123,4.185150285,4.185150285
3.913,2.3563208,4.168996249,4.168996249
3.913,5.16575721,4.197016061,4.197016061
3.913,4.504476535,4.136780623,4.136780623
3.923,4.122171315,4.131892961,4.131892961
3.923,2.9050272,4.080773803,4.080773803
3.923,4.87589709,4.197922619,4.197922619
3.923,2.282215615,4.16967915,4.16967915
3.923,5.819582635,4.202902726,4.202902726
3.923,3.18474818,4.198835142,4.198835142
3.923,4.329725475,4.155457515,4.155457515
3.923,3.963225385,4.120146469,4.120146469
3.923,1.98594398,4.159217943,4.159217943
3.923,4.037181465,4.130538508,4.130538508
3.923,2.836588005,4.078360705,4.078360705
3.923,4.97997238,4.122027595,4.122027595
3.923,3.8115856,4.089797058,4.089797058
3.923,4.352985855,4.068856752,4.068856752
3.923,3.85542247,4.121001752,4.121001752
3.923,4.38802553,4.133052419,4.133052419
3.923,5.090757395,4.131090197,4.131090197
3.933,3.750005235,4.105095231,4.105095231
3.933,6.72569372,4.118025617,4.118025617
3.933,9.872256535,4.039354837,4.039354837
3.933,2.90950035,3.940250707,3.940250707
3.933,3.181915185,3.937483318,3.937483318
3.933,3.48594028,3.960818251,3.960818251
3.933,5.88235584,3.937378945,3.937378945
3.933,6.95859573,3.867866194,3.867866194
3.933,3.551397375,3.806509486,3.806509486
3.933,5.51645217,3.808447851,3.808447851
3.933,5.732058,3.789135772,3.789135772
3.933,3.687082925,3.706093233,3.706093233
3.933,1.741859095,3.78694691,3.78694691
3.933,5.66168044,3.83803923,3.83803923
3.933,2.894738955,3.837368257,3.837368257
3.933,2.19319993,3.819263928,3.819263928
3.943,4.62659353,3.921809401,3.921809401
3.943,2.373766085,3.932020111,3.932020111
3.943,1.888578415,3.949116491,3.949116491
3.943,4.488373195,3.982554778,3.982554778
3.943,4.71486369,3.937211947,3.937211947
3.943,6.2270866,3.95965225,3.95965225
3.943,1.03018093,3.89982536,3.89982536
3.943,4.609744665,3.963895778,3.963895778
